,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
97,31,18,0.369717598,0.302448899,0.4181059,0.000618037,71,1530.172363,113.4859155,102.7112676,-113.3074353,Left-Amygdala,iFhlup,1,1,R4,LLRv1,UBC,Left,Amygdala
98,39,24,0.37812333,0,1.372359276,0.012339972,17197,370625,86.24789207,109.8633483,-85.94362388,CSF,iFhlup,1,1,R4,LLRv1,UBC,,None
99,37,26,0.342606122,0.306173295,0.376687318,0.00027079,42,905.1723633,103.452381,86.13095238,-102.9556697,Left-Accumbens-area,iFhlup,1,1,R4,LLRv1,UBC,Left,Accumbens-area
100,7,28,0.291243101,0.2587924,0.401537359,0.000575606,188,4051.724121,100.3723404,111.3962766,-104.7505549,Left-VentralDC,iFhlup,1,1,R4,LLRv1,UBC,Left,VentralDC
101,27,30,0.34488973,0.340899885,0.353113025,2.74E-05,5,107.7586212,118.5,100.5,-103.4482806,Left-vessel,iFhlup,1,1,R4,LLRv1,UBC,Left,vessel
102,17,31,0.332644278,0.282494247,0.382829875,0.000624939,30,646.5516968,106.1666667,122.4166667,-91.26437273,Left-choroid-plexus,iFhlup,1,1,R4,LLRv1,UBC,Left,choroid-plexus
103,20,41,0.285747782,0.227752611,0.450030953,0.000690758,10086,217370.6875,67.15397581,110.6913048,-77.9845108,Right-Cerebral-White-Matter,iFhlup,1,1,R4,LLRv1,UBC,Right,Cerebral-White-Matter
104,5,42,0.332659566,0,0.46152395,0.001140583,8720,187931.0313,62.63962156,108.9552752,-83.28970767,Right-Cerebral-Cortex,iFhlup,1,1,R4,LLRv1,UBC,Right,Cerebral-Cortex
105,28,43,0.4482807,0.277120471,10,0.44368003,476,10258.62012,80.32037815,100.8140756,-84.41756516,Right-Lateral-Ventricle,iFhlup,1,1,R4,LLRv1,UBC,Right,Lateral-Ventricle
106,15,44,0.371737154,0.322110981,0.413233906,0.000493588,17,366.379303,62.5,99.55882353,-111.5618707,Right-Inf-Lat-Vent,iFhlup,1,1,R4,LLRv1,UBC,Right,Inf-Lat-Vent
107,13,46,0.302935827,0.246250615,0.369580925,0.000422745,850,18318.96484,69.27058824,145.1176471,-124.7058867,Right-Cerebellum-White-Matter,iFhlup,1,1,R4,LLRv1,UBC,Right,Cerebellum-White-Matter
108,23,47,0.331768834,0,0.489774913,0.001878829,1774,38232.75781,66.28945885,152.373168,-126.8903359,Right-Cerebellum-Cortex,iFhlup,1,1,R4,LLRv1,UBC,Right,Cerebellum-Cortex
109,3,49,0.292586465,0.256422549,0.37107724,0.000339815,251,5409.482422,80.17928287,110.7669323,-91.07020687,Right-Thalamus,iFhlup,1,1,R4,LLRv1,UBC,Right,Thalamus
110,2,50,0.315403216,0.264695287,0.378227741,0.000681382,126,2715.51709,81.01190476,85.17857143,-86.48057423,Right-Caudate,iFhlup,1,1,R4,LLRv1,UBC,Right,Caudate
111,9,51,0.307425838,0.25163275,0.369709939,0.000542976,275,5926.724121,69.90909091,90.76363636,-94.60815533,Right-Putamen,iFhlup,1,1,R4,LLRv1,UBC,Right,Putamen
112,0,52,0.275154131,0.254843354,0.306224197,0.000162755,65,1400.862061,73.61538462,96.42307692,-95.11936825,Right-Pallidum,iFhlup,1,1,R4,LLRv1,UBC,Right,Pallidum
113,38,53,0.341865494,0.280930132,0.411766768,0.000729902,172,3706.896484,64.14244186,110.8139535,-107.0769894,Right-Hippocampus,iFhlup,1,1,R4,LLRv1,UBC,Right,Hippocampus
114,33,54,0.360006059,0.306868345,0.401662886,0.00038699,58,1250,70.47413793,95.90517241,-110.5826443,Right-Amygdala,iFhlup,1,1,R4,LLRv1,UBC,Right,Amygdala
115,25,58,0.36147139,0.322588444,0.400133044,0.000407423,24,517.241333,85.625,82.60416667,-101.5804645,Head-ExtraCerebral,iFhlup,1,1,R4,LLRv1,UBC,,None
116,19,60,0.288416642,0.24977912,0.364507616,0.00041067,160,3448.275879,79.078125,107.953125,-103.6206944,Right-VentralDC,iFhlup,1,1,R4,LLRv1,UBC,Right,VentralDC
117,35,62,0.327178293,0.312304765,0.341391861,0.000109899,5,107.7586212,66.5,91,-100.6896599,,iFhlup,1,1,R4,LLRv1,UBC,,None
118,10,63,0.334025185,0.295994163,0.403819263,0.000587014,44,948.2758179,77.27272727,108.6931818,-89.18495793,Right-choroid-plexus,iFhlup,1,1,R4,LLRv1,UBC,Right,choroid-plexus
119,32,77,0.290346911,0.242630079,0.381473958,0.000645523,36,775.8620605,97.91666667,106.5277778,-84.19540733,WM-hypointensities,iFhlup,1,1,R4,LLRv1,UBC,,None
120,22,165,0.090844703,0,0.757598698,0.023494297,14061,303038.7813,94.26125453,111.5907475,-90.5657419,,iFhlup,1,1,R4,LLRv1,UBC,,None
121,36,258,0.008904453,0,0.933683813,0.002917045,41448,893275.8125,89.74624831,105.8875579,-105.6672637,,iFhlup,1,1,R4,LLRv1,UBC,,None
122,30,259,0,0,0,0,632,13620.68945,95.98496835,38.21202532,-125.6874771,,iFhlup,1,1,R4,LLRv1,UBC,,None
123,24,0,8.02E-05,0,0.448102981,2.84E-05,245934,5300301.5,0,0,0,Unknown,iFhlup,1,2,R4,LLRv1,UBC,,None
124,36,2,0.28540991,0.223559871,0.408343643,0.00071508,10146,218663.7813,116.9379558,117.6690321,-80.60319847,Left-Cerebral-White-Matter,iFhlup,1,2,R4,LLRv1,UBC,Left,Cerebral-White-Matter
125,9,3,0.335226004,0,0.522003174,0.001259655,9597,206831.8906,119.2291862,119.255236,-86.10090578,Left-Cerebral-Cortex,iFhlup,1,2,R4,LLRv1,UBC,Left,Cerebral-Cortex
126,28,4,0.438603555,0.265154958,10,0.257768943,590,12715.5166,103.8432203,105.9915254,-85.91467479,Left-Lateral-Ventricle,iFhlup,1,2,R4,LLRv1,UBC,Left,Lateral-Ventricle
127,30,5,0.382062296,0.310397983,0.423768967,0.001374183,9,193.9655151,116.3888889,107.7777778,-114.1762497,Left-Inf-Lat-Vent,iFhlup,1,2,R4,LLRv1,UBC,Left,Inf-Lat-Vent
128,20,7,0.304124506,0.254062831,0.370147943,0.000408308,688,14827.58594,102.9469477,147.7071221,-126.0775905,Left-Cerebellum-White-Matter,iFhlup,1,2,R4,LLRv1,UBC,Left,Cerebellum-White-Matter
129,3,8,0.332162039,0,0.486945242,0.000828476,1988,42844.82813,106.4751006,156.3782696,-128.2939056,Left-Cerebellum-Cortex,iFhlup,1,2,R4,LLRv1,UBC,Left,Cerebellum-Cortex
130,0,10,0.291645024,0.252835989,0.375048131,0.000420382,262,5646.551758,100.9255725,114.7328244,-91.65570378,Left-Thalamus,iFhlup,1,2,R4,LLRv1,UBC,Left,Thalamus
131,31,11,0.306135337,0.258362234,0.35478878,0.000550752,121,2607.758545,107.0247934,88.94628099,-88.7147385,Left-Caudate,iFhlup,1,2,R4,LLRv1,UBC,Left,Caudate
132,38,12,0.302761406,0.249726832,0.363214076,0.000707179,300,6465.51709,115.8,98.28333333,-96.0574761,Left-Putamen,iFhlup,1,2,R4,LLRv1,UBC,Left,Putamen
133,11,13,0.269594427,0.242362082,0.3058061,0.000226236,56,1206.896484,109.4642857,102.2321429,-97.22906885,Left-Pallidum,iFhlup,1,2,R4,LLRv1,UBC,Left,Pallidum
134,21,14,0.419935523,0.323752999,0.671639144,0.006353485,61,1314.655151,90.86065574,104.2213115,-98.6998352,3rd-Ventricle,iFhlup,1,2,R4,LLRv1,UBC,,None
135,13,15,0.455896707,0.318885595,0.744111121,0.010025465,69,1487.06897,87.17391304,137.7898551,-123.4882602,4th-Ventricle,iFhlup,1,2,R4,LLRv1,UBC,,None
136,17,16,0.294537861,0.238538176,0.463848352,0.000747407,735,15840.5166,87.56122449,123.5170068,-121.2338773,Brain-Stem,iFhlup,1,2,R4,LLRv1,UBC,,None
137,2,17,0.344818271,0.282482684,0.423678011,0.001026109,191,4116.379395,114.5549738,119.5157068,-108.8102592,Left-Hippocampus,iFhlup,1,2,R4,LLRv1,UBC,Left,Hippocampus
138,14,18,0.368601259,0.305346668,0.406667352,0.000471528,69,1487.06897,113.0797101,102.6811594,-113.2433829,Left-Amygdala,iFhlup,1,2,R4,LLRv1,UBC,Left,Amygdala
139,18,24,0.3779273,0,1.308337092,0.011967375,17118,368922.4063,86.57495034,110.0661584,-85.44545263,CSF,iFhlup,1,2,R4,LLRv1,UBC,,None
140,33,26,0.346687403,0.317472994,0.376923829,0.000265837,42,905.1723633,103.5119048,86.78571429,-102.9556697,Left-Accumbens-area,iFhlup,1,2,R4,LLRv1,UBC,Left,Accumbens-area
