;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
97;30;30;0.340369672;0.340369672;0.340369672;0;1;21.55172348;112.5;92.5;-106.8965564;Left-vessel;0GVLq6;1;1;R4;CGv1;Left;vessel
98;24;31;0.305645967;0.282131851;0.334668726;0.000237245;22;474.1379089;103.75;123.4090909;-100.1567446;Left-choroid-plexus;0GVLq6;1;1;R4;CGv1;Left;choroid-plexus
99;35;41;0.285235064;0.213381872;0.398722678;0.000870123;10158;218922.4063;59.40884032;112.2088502;-88.81398544;Right-Cerebral-White-Matter;0GVLq6;1;1;R4;CGv1;Right;Cerebral-White-Matter
100;9;42;0.330857347;0;0.445777595;0.000838574;9274;199870.6875;55.08087125;114.3241859;-95.42510877;Right-Cerebral-Cortex;0GVLq6;1;1;R4;CGv1;Right;Cerebral-Cortex
101;13;43;0.320853406;0.262816429;0.511046231;0.001573528;378;8146.55127;70.80026455;106.8783069;-93.53220703;Right-Lateral-Ventricle;0GVLq6;1;1;R4;CGv1;Right;Lateral-Ventricle
102;0;44;0.34713825;0.300021589;0.38665992;0.000574176;43;926.7241211;54.53488372;100.5232558;-119.6471576;Right-Inf-Lat-Vent;0GVLq6;1;1;R4;CGv1;Right;Inf-Lat-Vent
103;2;46;0.316395815;0.261096418;0.398615122;0.000549938;969;20883.61914;69.37564499;138.6661507;-137.4221599;Right-Cerebellum-White-Matter;0GVLq6;1;1;R4;CGv1;Right;Cerebellum-White-Matter
104;32;47;0.326924622;0;0.424960494;0.001355389;2302;49612.06641;67.24261512;146.6322763;-143.0645057;Right-Cerebellum-Cortex;0GVLq6;1;1;R4;CGv1;Right;Cerebellum-Cortex
105;31;49;0.2960068;0.271288842;0.35593611;0.000206267;258;5560.344727;73.80813953;109.7189922;-98.9842336;Right-Thalamus;0GVLq6;1;1;R4;CGv1;Right;Thalamus
106;4;50;0.301339544;0.258812219;0.387523711;0.000491026;145;3125;70.36206897;83.37931034;-92.31867315;Right-Caudate;0GVLq6;1;1;R4;CGv1;Right;Caudate
107;17;51;0.306304068;0.262671024;0.359265685;0.000427861;298;6422.413574;60.46979866;91.59395973;-102.1175701;Right-Putamen;0GVLq6;1;1;R4;CGv1;Right;Putamen
108;39;52;0.286679575;0.261436492;0.312224388;0.000152753;48;1034.482666;66.14583333;95.83333333;-102.5143725;Right-Pallidum;0GVLq6;1;1;R4;CGv1;Right;Pallidum
109;15;53;0.34238625;0.298363626;0.405105919;0.000522316;201;4331.896484;59.87562189;111.3432836;-115.9547137;Right-Hippocampus;0GVLq6;1;1;R4;CGv1;Right;Hippocampus
110;40;54;0.363971596;0.305523157;0.404485762;0.000651701;74;1594.827515;62.2972973;93.98648649;-117.847162;Right-Amygdala;0GVLq6;1;1;R4;CGv1;Right;Amygdala
