,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
85,38,8,0.327710593,0,0.676203251,0.002133007,2205,47521.55078,95.70521542,145.9535147,-143.3263001,Left-Cerebellum-Cortex,B120a9,1,1,R4,LLRv1,Leiden,Left,Cerebellum-Cortex
86,0,10,0.314197454,0.264136165,0.409351468,0.000646167,218,4698.275879,97.35091743,105.7568807,-104.6504318,Left-Thalamus,B120a9,1,1,R4,LLRv1,Leiden,Left,Thalamus
87,18,11,0.338790301,0.265029132,0.504709899,0.001515,94,2025.862061,104.8670213,83.69680851,-101.6140913,Left-Caudate,B120a9,1,1,R4,LLRv1,Leiden,Left,Caudate
88,2,12,0.316199874,0.270152718,0.384408176,0.000492953,263,5668.103516,112.404943,90.19011407,-111.91819,Left-Putamen,B120a9,1,1,R4,LLRv1,Leiden,Left,Putamen
89,5,13,0.29281177,0.264167368,0.329039991,0.000228572,55,1185.344849,105.6818182,94.27272727,-111.7868384,Left-Pallidum,B120a9,1,1,R4,LLRv1,Leiden,Left,Pallidum
90,36,14,0.531763506,0.334238142,0.923818171,0.022366913,74,1594.827515,87.02702703,97.46621622,-109.8322506,3rd-Ventricle,B120a9,1,1,R4,LLRv1,Leiden,,None
91,7,15,0.448791375,0.298297852,0.975776613,0.012635133,80,1724.137939,78.875,123.9375,-135.3017283,4th-Ventricle,B120a9,1,1,R4,LLRv1,Leiden,,None
92,28,16,0.310919606,0.254737407,0.43894887,0.000730498,634,13663.79297,80.79258675,112.3541009,-133.6723636,Brain-Stem,B120a9,1,1,R4,LLRv1,Leiden,,None
93,33,17,0.365197767,0.295383781,0.459578454,0.001256668,139,2995.689453,107.6258993,112.1942446,-121.5579305,Left-Hippocampus,B120a9,1,1,R4,LLRv1,Leiden,Left,Hippocampus
94,22,18,0.375706775,0.302527338,0.425183743,0.00068401,51,1099.137939,107.4019608,97.79411765,-125.7606534,Left-Amygdala,B120a9,1,1,R4,LLRv1,Leiden,Left,Amygdala
95,30,24,0.388317621,0,10,0.031396269,16047,345840.5,83.79058391,100.5420016,-99.10393011,CSF,B120a9,1,1,R4,LLRv1,Leiden,,None
96,35,26,0.36355568,0.327955574,0.401849717,0.000617891,21,452.5861816,99.4047619,79.76190476,-116.0919585,Left-Accumbens-area,B120a9,1,1,R4,LLRv1,Leiden,Left,Accumbens-area
97,11,28,0.313877828,0.265103996,0.504780173,0.00170772,131,2823.275879,95.01908397,103.5114504,-116.8202203,Left-VentralDC,B120a9,1,1,R4,LLRv1,Leiden,Left,VentralDC
98,10,31,0.358225286,0.278433293,0.495842606,0.002430345,30,646.5516968,103.4166667,113.25,-106.5517288,Left-choroid-plexus,B120a9,1,1,R4,LLRv1,Leiden,Left,choroid-plexus
99,3,41,0.300622365,0.232367843,0.423491806,0.000730968,9536,205517.2344,64.12174916,94.1914849,-89.59515074,Right-Cerebral-White-Matter,B120a9,1,1,R4,LLRv1,Leiden,Right,Cerebral-White-Matter
100,6,42,0.343844031,0,0.618472815,0.001794053,8553,184331.8906,59.16871273,93.26581316,-94.04645761,Right-Cerebral-Cortex,B120a9,1,1,R4,LLRv1,Leiden,Right,Cerebral-Cortex
101,37,43,0.509493083,0.263538599,10,0.626667773,522,11250,77.03065134,91.30747126,-96.37336987,Right-Lateral-Ventricle,B120a9,1,1,R4,LLRv1,Leiden,Right,Lateral-Ventricle
102,8,44,0.361118815,0.3223643,0.39480859,0.000390443,15,323.2758484,56,92.5,-120.9195446,Right-Inf-Lat-Vent,B120a9,1,1,R4,LLRv1,Leiden,Right,Inf-Lat-Vent
103,32,46,0.317808247,0.256964564,0.453280061,0.000682024,820,17672.41406,60.42073171,130.847561,-134.9789781,Right-Cerebellum-White-Matter,B120a9,1,1,R4,LLRv1,Leiden,Right,Cerebellum-White-Matter
